"Product Page","Product URL","Title","Description","Product Type","Tags","Categories","Visible","Hosted Image URLs","SKU","Option Name 1","Option Value 1","Option Name 2","Option Value 2","Option Name 3","Option Value 3","Price","Sale Price","On Sale","Weight","Length","Width","Height","Stock"
"/desert-essence/","desert-essence-coconut-hand-body-lotion-1x8-oz","Desert Essence Coconut Hand & Body Lotion","<p style=""white-space: pre-wrap;"">•	Hydrates and softens skin<br>•	Leaves skin feeling silky and smooth, without a greasy feel<br>•	Rejuvenates the senses</p><p style=""white-space: pre-wrap;"">Tropical extracts and oils provide deep nourishment to dry skin. Organic Coconut Oil penetrates skin and helps repair free radical damage. Organic Shea Butter and Organic Jojoba Oil provide intense moisture, leaving skin feeling smooth and silky. This luscious lotion rejuvenates the senses, with hints of Organic Coconut Oil and Organic Passion Fruit Extract.</p><p style=""white-space: pre-wrap;"">8.0 fl oz</p><p style=""white-space: pre-wrap;"">Ingredients: Water (Aqua), Hibiscus Rosa-Sinensis Flower Extract*, Passiflora Incarnata Flower Extract (Passion Fruit)*, Helianthus Annuus (Sunflower) Seed Oil*, Simmondsia Chinensis (Jojoba) Seed Oil, Glycerin, Stearic Acid (Vegetable Derived), Glyceryl Stearate SE (Plant Derived), Cocos Nucifera (Coconut) Oil *, Copernicia Cerifera (Carnauba) Wax*, Butyrospermum Parkii (Shea) Butter*, Magnesium Aluminum Silicate (Mineral), Xanthan Gum, Potassium Sorbate (Fruit Derived), Dehydroacetic Acid, Benzyl Alcohol, Benzyl Benzoate, Coumarin, Limonene, Fragrance (Parfum)&nbsp;</p><p style=""white-space: pre-wrap;"">*Certified Organic</p><p style=""white-space: pre-wrap;"">Directions: Smooth onto skin daily, as often as needed.</p><p style=""white-space: pre-wrap;"">Disclaimer: While Dolce Blu aims for accuracy on all products/representation such as images and information, products may not always be updated and manufacturing changes on packaging and/or ingredients may be pending update on our site. Products may sometimes be in different packaging, but quality is always guaranteed. </p><p style=""white-space: pre-wrap;"">We suggest that you read labels, warnings and directions of all products before use and not only rely on the information provided by Dolce Blu.</p>","PHYSICAL","","Hand & Body Lotion","true","https://static1.squarespace.com/static/5ab127302487fd2c665fa5bb/5ace4d7427d2866fb2ef7425/5afb0e836d2a73fc1c54e083/1526402695119/d_essence_007.png","'56227","Title","Default Title","","","","","12.00 USD","0.00 USD","","0.0022046226","0.0","0.0","0.0","Unlimited"
"/desert-essence/","desert-essence-coconut-lime-hand-body-lotion-8-oz","Desert Essence Coconut Lime Hand & Body Lotion","<p style=""white-space: pre-wrap;"">•	Removes excess oil and product buildup from hair and scalp<br>•	Revitalizes scalp<br>•	Strengthens and protects hair&nbsp;</p><p style=""white-space: pre-wrap;"">Australian Tea Tree Oil and Lemon Peel Extract gently wash away excess oil and product buildup without stripping hair of its natural moisture. Organic Maca Root Extract helps strengthen and protect hair. With regular use, hair is soft, smooth and more manageable. Certified to NSF Organic Standard.</p><p style=""white-space: pre-wrap;"">8.0 fl oz</p><p style=""white-space: pre-wrap;"">Ingredients: Aloe Barbadensis Leaf Juice*, Citrus Limon (Lemon) Peel Extract *, Coco-Glucoside (Coconut/Sugar), Sodium Coco-Sulfate (Coconut), Lauryl Glucoside (Coconut/Sugar), Glycerin (Palm)*, Decyl Glucoside (Coconut/Sugar), Leuconostoc/Radish Root Ferment Filtrate, Sodium Chloride, Leptospermum Petersonii Oil (Lemon Tea Tree), Melaleuca Alternifolia (Tea Tree) Leaf Oil*, Panthenol (Pro-Vitamin B-5), Lepidium Meyenii Root Extract (Maca Root)*, Yucca Brevifolia Root Extract (Yucca Cactus)*, Symphytum Officinale Leaf Extract (Comfrey)*, Urtica Dioica (Nettle) Leaf Extract*, Macrocystis Pyrifera Extract (Sea Kelp)*, Salix Alba (Willow) Bark Extract*, Citric Acid, Potassium Sorbate</p><p style=""white-space: pre-wrap;"">*Certified Organic</p><p style=""white-space: pre-wrap;"">Directions: After wetting hair, massage a small amount in to create a lather. Rinse well. Repeat as necessary. Avoid eye area.</p><p style=""white-space: pre-wrap;"">Disclaimer: While Dolce Blu aims for accuracy on all products/representation such as images and information, products may not always be updated and manufacturing changes on packaging and/or ingredients may be pending update on our site. Products may sometimes be in different packaging, but quality is always guaranteed.</p><p style=""white-space: pre-wrap;"">We suggest that you read labels, warnings and directions of all products before use and not only rely on the information provided by Dolce Blu.</p>","PHYSICAL","","","true","https://static1.squarespace.com/static/5ab127302487fd2c665fa5bb/5ace4d7427d2866fb2ef7425/5ada61ee0e2e727ee9a15950/1527029319932/des_ess_001.png","'51290","Title","Default Title","","","","","12.00 USD","0.00 USD","","0.0022046226","0.0","0.0","0.0","Unlimited"
"/desert-essence/","desert-essence-coconut-shampoo-1x8-oz","Desert Essence Coconut Shampoo","<p style=""white-space: pre-wrap;"">•	Provides intense moisture to dry or over-processed hair<br>•	Smoothes frizzies and restores hair’s natural luster<br>•	Leaves hair feeling soft and healthy.</p><p style=""white-space: pre-wrap;"">Coconut Oil Cleansers gently cleanse dry or damaged hair. Organic Jojoba oil moisturizes hair and scalp so hair looks and feels healthier. Organic Olive Oil leaves hair soft and silky without weighing it down.</p><p style=""white-space: pre-wrap;"">8.0 fl oz</p><p style=""white-space: pre-wrap;"">Ingredients: Water (Aqua), Rosmarinus Officinalis (Rosemary) Leaf Extract *, Arctium Lappa (Burdock) Root Extract*, Achillea Millefolium (Yarrow) Extract*, Hamamelis Virginiana (Witch Hazel) Leaf Extract *, Foeniculum Vulgare (Fennel) Seed Extract*, Sambucus Nigra (Black Elderberry) Flower Extract*, Aloe Barbadensis Leaf Extract *, Sodium Coco-Sulfate (Coconut Derived), Decyl Glucoside (Coconut and Corn Derived), Propanediol (Corn Derived), Coco-Glucoside (Coconut Derived), Butyrospermum Parkii (Shea) Butter*, Cocos Nucifera (Coconut) Oil *, Simmondsia Chinensis (Jojoba) Seed Oil, Cannabis Sativa (Hemp) Seed Oil*, Olea Europaea (Olive) Fruit Oil*, Dehydroacetic Acid, Glycerin, Hydrogenated Coco-Glycerides (Coconut Derived), Sodium Chloride, Potassium Sorbate (Fruit Derived), Lauryl Glucoside (Plant Derived), Citric Acid, Stearyl Citrate (Vegetable Derived), Benzyl Alcohol, Benzyl Benzoate, Coumarin, Limonene, Fragrance (Parfum)</p><p style=""white-space: pre-wrap;"">*Certified Organic</p><p style=""white-space: pre-wrap;"">Directions: Massage into wet hair, lather, and rinse thoroughly. For best results, follow with Desert Essence Coconut Conditioner.</p><p style=""white-space: pre-wrap;"">Disclaimer: While Dolce Blu aims for accuracy on all products/representation such as images and information, products may not always be updated and manufacturing changes on packaging and/or ingredients may be pending update on our site. Products may sometimes be in different packaging, but quality is always guaranteed. </p><p style=""white-space: pre-wrap;"">We suggest that you read labels, warnings and directions of all products before use and not only rely on the information provided by Dolce Blu.</p>","PHYSICAL","","Desert Essence Shampoo","true","https://static1.squarespace.com/static/5ab127302487fd2c665fa5bb/5ace4d7427d2866fb2ef7425/5afb0eacf950b73a3e813a04/1526993324595/d_essence_006.png","AY56253","Title","Default Title","","","","","12.00 USD","0.00 USD","","0.0022046226","0.0","0.0","0.0","Unlimited"
"/desert-essence/","desert-essence-daily-essential-moisturizer-1x4-oz","Desert Essence Daily Essential Moisturizer (1x4 Oz)","<p style=""white-space: pre-wrap;"">Daily Essential Moisturizer</p><p style=""white-space: pre-wrap;"">•	Re-hydrates skin with regular use</p><p style=""white-space: pre-wrap;"">•	Restores skin’s softness</p><p style=""white-space: pre-wrap;"">•	Soothes and helps nourish, day or night</p><p style=""white-space: pre-wrap;"">The essential oil of flowering Geraniums adds a soft, natural fragrance to this daily moisturizer fortified with Jojoba Oil and Aloe Vera to soothe, restore and maintain the soft feel you love in your skin.</p><p style=""white-space: pre-wrap;"">4 fl oz</p><p style=""white-space: pre-wrap;"">Ingredients: Water (Aqua), Aloe Barbadensis Leaf Juice*, Glyceryl Stearate (Vegetable Derived), Stearic Acid (Vegetable Derived), Cetyl Palmitate (Plant Derived), Simmondsia Chinensis (Jojoba) Seed Oil, Carthamus Tinctorius (Saflower) Seed Oil, Cetyl Alcohol (Vegetable Derived), Propanediol (Corn Derived), Sesamum Indicum (Sesame) Seed Oil, Glycerin (Plant Derived), Geranium Maculatum Oil (Plant Derived), Lonicera Caprifolium (Honeysuckle) Flower Extract, Lonicera Japonica (Honeysuckle) Flower Extract, Gluconolactone, Sodium Hydroxide, Sodium Benzoate, Potassium Sorbate, Citric Acid</p><p style=""white-space: pre-wrap;"">Directions: Massage small amount onto face and neck daily.</p><p style=""white-space: pre-wrap;"">Disclaimer: While Dolce Blu aims for accuracy on all products/representation such as images and information, products may not always be updated and manufacturing changes on packaging and/or ingredients may be pending update on our site. Products may sometimes be in different packaging, but quality is always guaranteed.</p><p style=""white-space: pre-wrap;"">We suggest that you read labels, warnings and directions of all products before use and not only rely on the information provided by Dolce Blu.</p>","PHYSICAL","","Hand & Body Lotion","true","https://static1.squarespace.com/static/5ab127302487fd2c665fa5bb/5ace4d7427d2866fb2ef7425/5b04541eaa4a99b7ce38bfe5/1527029620554/d_essence_043.png","'54283","Title","Default Title","","","","","11.00 USD","0.00 USD","","0.0","0.0","0.0","0.0","Unlimited"
"/desert-essence/","desert-essence-daily-replenishing-conditioner-1x12-oz","Desert Essence Daily Replenishing Conditioner","<p style=""white-space: pre-wrap;"">Tea Tree Replenishing Conditioner  </p><p style=""white-space: pre-wrap;"">•	Removes tangles and minimizes breakage</p><p style=""white-space: pre-wrap;"">•	Helps revive scalp and prevent flaking</p><p style=""white-space: pre-wrap;"">•	Nurtures hair with keratin and vitamin E</p><p style=""white-space: pre-wrap;"">Vitamin-packed Murumuru Butter of South America brings a moisturizing boost to the natural medicinal properties of Eucalyptus and Australian Tea Tree Oil. Aromatic Peppermint oil offers reviving, cooling comfort while Yucca conditions for a shiny, beautiful finish.</p><p style=""white-space: pre-wrap;"">12.9 fl oz </p><p style=""white-space: pre-wrap;"">Ingredients: Water (Aqua), Cetearyl Alcohol (Vegetable Derived), Glycerin (Vegetable Derived), Behentrimonium Chloride, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Mentha Piperita (Peppermint) Oil, Callitris Introtropica Wood Oil (Blue Cypress), Keratin Amino Acids, Hydrolyzed Wheat Protein, Hydrolyzed Wheat Starch, Eucalyptus Globulus Leaf Oil, Mentha Arvensis Leaf Oil, Astrocaryum Murumuru Seed Butter, Orbignya Speciosa Kernel Oil, Opuntia Vulgaris Extract (Nopal Cactus), Yucca Schidigera Extract (Yucca Cactus), Tocopherol (Vitamin E), Menthol, Polyglyceryl-2 Stearate, Behenyl Alcohol (Vegetable Derived),Citric Acid, Glyceryl Caprylate, Guar Hydroxypropyltrimonium Chloride, Sodium Chloride, Gluconolactone</p><p style=""white-space: pre-wrap;"">Directions: Massage a small amount into wet hair and scalp after washing with Desert Essence Tea Tree Replenishing Shampoo. Rinse thoroughly with cool water. Not recommended for color-treated hair, as tea tree can fade color.</p><p style=""white-space: pre-wrap;"">Dolce Giacinto Blu strives to provide you the best product information possible. A possible manufacturing change may result in shipping an alternative packaging.  Please refer to the product labels, warnings and directions before use and not solely rely on the information provided by Dolce Giacinto Blu.</p>","PHYSICAL","","Desrt Essence Conditioner","true","https://static1.squarespace.com/static/5ab127302487fd2c665fa5bb/5ace4d7427d2866fb2ef7425/5b045816562fa7bfe343ce08/1527028613306/d_essence_047.png","'55193","Title","Default Title","","","","","12.00 USD","0.00 USD","","0.0022046226","0.0","0.0","0.0","Unlimited"
"/desert-essence/","desert-essence-daily-replenishing-shampoo-1x12-oz","Desert Essence Daily Replenishing Shampoo","<p style=""white-space: pre-wrap;"">Tea Tree Replenishing Shampoo </p><p style=""white-space: pre-wrap;"">•	Helps restore moisture balance to hair and scalp</p><p style=""white-space: pre-wrap;"">•	Adds shine while helping to reduce flaking</p><p style=""white-space: pre-wrap;"">•	Deeply cleanses without stripping hair’s natural emollients</p><p style=""white-space: pre-wrap;"">The natural medicinal properties of Eucalyptus are formulated with powerful, yet gentle Australian Tea Tree Oil to help bring healing to a flaking scalp. Aromatic Peppermint Oil offers reviving, cooling comfort while Yucca conditions for a shiny, beautiful finish.</p><p style=""white-space: pre-wrap;"">12.9 fl oz </p><p style=""white-space: pre-wrap;"">Ingredients: Water (Aqua), Coco-Glucoside (Coconut Derived), Sodium Coco-Sulfate (Coconut Derived),  Melaleuca Alternifolia (Tea Tree) Leaf Oil,  Callitris Introtropica Wood Oil (Blue Cypress), Mentha Piperita (Peppermint) Oil, Hydrolyzed Wheat Protein, Mentha Arvensis Leaf Oil, Eucalyptus Globulus Leaf Oil, Opuntia Vulgaris Extract (Nopal Cactus), Yucca Schidigera Extract (Yucca Cactus), Citric Acid, Glyceryl Oleate(Vegetable Derived), Glyceryl Caprylate (Vegetable Derived), Glycerin (Vegetable Derived), Menthol, Guar Hydroxypropyltrimonium Chloride, Sodium Chloride, Sodium Benzoate</p><p style=""white-space: pre-wrap;"">Directions: Massage a small amount into wet hair and scalp. Lather, and then rinse thoroughly with cool water. Follow with Desert Essence Tea Tree Replenishing Conditioner for maximum results. Not recommended for color-treated hair, as tea tree can fade color.</p><p style=""white-space: pre-wrap;"">Dolce Giacinto Blu strives to provide you the best product information possible. A possible manufacturing change may result in shipping an alternative packaging.  Please refer to the product labels, warnings and directions before use and not solely rely on the information provided by Dolce Giacinto Blu.</p>","PHYSICAL","","Desert Essence Shampoo","true","https://static1.squarespace.com/static/5ab127302487fd2c665fa5bb/5ace4d7427d2866fb2ef7425/5b045875562fa7bfe343e2fe/1527028652095/d_essence_048.png","'55192","Title","Default Title","","","","","12.00 USD","0.00 USD","","0.0022046226","0.0","0.0","0.0","Unlimited"
"/featured-products/","desert-essence-dental-floss-6x50-yd","Desert Essence Dental Floss (6x50 YD)","<p>Save  On Desert Essence 6X 50 Yd. Dental FlossDesert Essence Dental Floss Is Naturally Waxed And Saturated With Pure, Naturally Antiseptic Tea Tree Oil. For Best Results, Use With Desert Essence Toothpaste, Mouthwash, And Dental Pics.:   (Note: This Product Description Is Informational Only. Always Check The Actual Product Label In Your Possession For The Most Accurate Ingredient Information Before Use. For Any Health Or Dietary Related Matter Always Consult Your Doctor Before Use.)</p>","PHYSICAL","","","true","https://static1.squarespace.com/static/5ab127302487fd2c665fa5bb/5ae89b95aa4a992684ebe63d/5ace4d7627d2866fb2ef7496/1523470008255/B0923151.jpg","'54323","Title","Default Title","","","","","31.00 USD","0.00 USD","","0.0022046226","0.0","0.0","0.0","Unlimited"
"/featured-products/","desert-essence-dental-tape-6x30-yd","Desert Essence Dental Tape (6x30 YD)","<p>Save  On Desert Essence 6X 30 Yd. Dental TapeDesert Essence Dental Tape Is Naturally Waxed And Saturated With Inherently Antiseptic Tea Tree Oil.:   (Note: This Product Description Is Informational Only. Always Check The Actual Product Label In Your Possession For The Most Accurate Ingredient Information Before Use. For Any Health Or Dietary Related Matter Always Consult Your Doctor Before Use.)</p>","PHYSICAL","","","true","https://static1.squarespace.com/static/5ab127302487fd2c665fa5bb/5ae89b95aa4a992684ebe63d/5ace4d7627d2866fb2ef74b5/1523470006753/B0923169.jpg","'54369","Title","Default Title","","","","","31.00 USD","0.00 USD","","0.0022046226","0.0","0.0","0.0","Unlimited"
"/featured-products/","desert-essence-dry-by-nature-deodorant-1x275-oz","Desert Essence Dry by Nature Deodorant (1x2.75 Oz)","<p>Save  On Desert Essence 1X 2.75 Oz Dry By Nature DeodorantDesert Essence Dry By Nature's Effective Deodorant Protection Comes Not From Chemicals Or Toxic Aluminum Salts, But From An Exclusive Blend Of Pure Botanical Oils That Can Help To Eliminate Odor Without Stopping Perspiration.:   (Note: This Product Description Is Informational Only. Always Check The Actual Product Label In Your Possession For The Most Accurate Ingredient Information Before Use. For Any Health Or Dietary Related Matter Always Consult Your Doctor Before Use.)</p>","PHYSICAL","","","true","https://static1.squarespace.com/static/5ab127302487fd2c665fa5bb/5ae89b95aa4a992684ebe63d/5ace4d7527d2866fb2ef7458/1523470003826/B0560722.jpg","'54273","Title","Default Title","","","","","8.00 USD","0.00 USD","","0.0","0.0","0.0","0.0","Unlimited"
"/desert-essence/","desert-essence-eco-harvest-tea-tree-oil-1x5-oz","Desert Essence Eco-Harvest Tea Tree Oil","<p style=""white-space: pre-wrap;"">Desert Essence Eco-Harvest Tea Tree Oil</p><p style=""white-space: pre-wrap;"">•	Effectively treats problem skin with regular use</p><p style=""white-space: pre-wrap;"">•	Known antiseptic, soothes skin and reduces redness</p><p style=""white-space: pre-wrap;"">•	Also great for use in laundry or cleaning around the house</p><p style=""white-space: pre-wrap;"">Using strict sustainable agricultural practices, a federation of plantation owners who embrace the Australian Tea Tree Environmental Alliance, produce this pure Tea Tree Oil that is guaranteed free of herbicides, pesticides, and chemicals. For external use only. </p><p style=""white-space: pre-wrap;"">0.5 fl oz</p><p style=""white-space: pre-wrap;"">Ingredients: Melaleuca Alternifolia (Tea Tree) Leaf Oil*</p><p style=""white-space: pre-wrap;"">Directions: Add one or two drops to moist cotton pad for application to appropriate skin areas.</p><p style=""white-space: pre-wrap;"">Dolce Giacinto Blu strives to provide you the best product information possible. A possible manufacturing change may result in shipping an alternative packaging.  Please refer to the product labels, warnings and directions before use and not solely rely on the information provided by Dolce Giacinto Blu.</p>","PHYSICAL","","Essential Oils","true","https://static1.squarespace.com/static/5ab127302487fd2c665fa5bb/5ace4d7427d2866fb2ef7425/5b044b32575d1f9eea30c49e/1527028685335/d_essence_040.png","'54298","Title","Default Title","","","","","12.00 USD","0.00 USD","","0.0","0.0","0.0","0.0","Unlimited"
"/desert-essence/","desert-essence-gentle-stimulate-face-scrub-1x4-oz","Desert Essence Gentle Stimulate Face Scrub","<p style=""white-space: pre-wrap;"">Gentle Stimulating Facial Scrub </p><p style=""white-space: pre-wrap;"">•	Gently removes dead skin cells</p><p style=""white-space: pre-wrap;"">•	Stimulates skin for a rosy, fresh complexion</p><p style=""white-space: pre-wrap;"">•	Helps unclog pores for improved skin health </p><p style=""white-space: pre-wrap;"">Natural exfoliators Jojoba Seed, Almond, and Oat gently buff your skin and leave it fresh, clean, and feeling invigorated. Soothing Aloe Vera and Cucumber Extracts give your complexion a smooth radiance you can see and feel. </p><p style=""white-space: pre-wrap;"">4 fl oz </p><p style=""white-space: pre-wrap;"">Ingredients: Water (Aqua), Aloe Barbadensis Leaf Juice, Glycerin (Plant), Cetyl Alcohol (Plant), Glyceryl Stearate SE (Vegetable), Juglans Regia (Walnut) Shell Powder, Avena Sativa (Oat) Kernel Meal, Simmondsia Chinensis (Jojoba) Seed Oil, Simmondsia Chinensis (Jojoba) Seed Powder, Prunus Amygdalus Dulcis (Sweet Almond) Seed Meal, Cucumis Sativus (Cucumber) Fruit Extract, Hydrolyzed Soy Protein, Glycine Soja (Soybean) Oil, Lonicera Caprifolium (Honeysuckle) Flower Extract,  Lonicera Japonica (Honeysuckle) Flower Extract , Algin, Leuconostoc/Radish Root Ferment Filtrate, Sodium Stearoyl Glutamate, Sodium Benzoate, Gluconolactone, (Natural) Fragrance (Parfum), Potassium Sorbate	</p><p style=""white-space: pre-wrap;"">Directions: Moisten your face and massage a small amount of the scrub in circular motions on the face and neck avoiding the eyes and sensitive areas. Rinse with cool water. Use Desert Essence Tea Tree Oil Facial Cleansing Pads to clean up excess residue. Follow with one of Desert Essence’s facial moisturizers.</p><p style=""white-space: pre-wrap;"">Disclaimer: While Dolce Blu aims for accuracy on all products/representation such as images and information, products may not always be updated and manufacturing changes on packaging and/or ingredients may be pending update on our site. Products may sometimes be in different packaging, but quality is always guaranteed.</p><p style=""white-space: pre-wrap;"">We suggest that you read labels, warnings and directions of all products before use and not only rely on the information provided by Dolce Blu.</p>","PHYSICAL","","Hand & Body Wash","true","https://static1.squarespace.com/static/5ab127302487fd2c665fa5bb/5ace4d7427d2866fb2ef7425/5b0453f08a922d98a3c84d6b/1527029564693/d_essence_042.png","'54281","Title","Default Title","","","","","11.00 USD","0.00 USD","","0.0","0.0","0.0","0.0","Unlimited"
"/desert-essence/","desert-essence-green-apple-ginger-thickening-conditioner-1x8-oz","Desert Essence Green Apple & Ginger Thickening Conditioner","<p style=""white-space: pre-wrap;"">•	Leaves hair smooth and silky<br>•	Helps correct everyday damage<br>•	Adds volume and fullness to hair</p><p style=""white-space: pre-wrap;"">Organic Extracts of Apple, Ginger, and Nettle and Jojoba Oil revitalize and moisturize hair and scalp. Sunflower Oil moisturizes without leaving a greasy residue and weighing hair down. Pure Vitamin B5 works to help repair existing damage and to prevent future damage from occurring.</p><p style=""white-space: pre-wrap;"">8.0 fl oz</p><p style=""white-space: pre-wrap;"">Ingredients:Aloe Barbadensis Leaf Juice*, Pyrus Malus (Apple) Fruit Extract*, Cetearyl Alcohol, Behentrimonium Chloride, Glycerin (Palm), Natural Fragrance/Flavor (Parfum/Aroma), Caprylic/Capric Triglyceride, Hydrolyzed Jojoba Esters, Zingiber Officinale (Ginger) Root Extract*, Simmondsia Chinensis (Jojoba) Seed Oil, Butyrospermum Parkii (Shea) Butter, Water (Aqua), Panthenol (Pro-Vitamin B-5), Lepidium Meyenii Root Extract (Maca Root)*, Yucca Brevifolia Root Extract*(Yucca Cactus), Helianthus Annuus (Sunflower) Seed Oil, Symphytum Officinale Leaf Extract (Comfrey)*, Urtica Dioica (Nettle) Extract*, Macrocystis Pyrifera Extract (Sea Kelp)*, Salix Alba (Willow) Bark Extract*, Dehydroacetic Acid, Potassium Sorbate, Benzyl Alcohol, Citric Acid&nbsp;</p><p style=""white-space: pre-wrap;"">*Certified Organic</p><p style=""white-space: pre-wrap;"">Directions: Apply a small amount evenly to your hair. Wait two minutes. Rinse with warm water. Use with Desert Essence Organics Green Apple &amp; Ginger Shampoo to get optimal results.</p><p style=""white-space: pre-wrap;"">Disclaimer: While Dolce Blu aims for accuracy on all products/representation such as images and information, products may not always be updated and manufacturing changes on packaging and/or ingredients may be pending update on our site. Products may sometimes be in different packaging, but quality is always guaranteed. </p><p style=""white-space: pre-wrap;"">We suggest that you read labels, warnings and directions of all products before use and not only rely on the information provided by Dolce Blu.</p>","PHYSICAL","Desert Essence Conditioner","Desrt Essence Conditioner","true","https://static1.squarespace.com/static/5ab127302487fd2c665fa5bb/5ace4d7427d2866fb2ef7425/5afb0a92aa4a99728704f2e8/1526993378373/d_essence_003.png","'56221","Title","Default Title","","","","","12.00 USD","0.00 USD","","0.0022046226","0.0","0.0","0.0","Unlimited"
"/desert-essence/","desert-essence-island-mango-conditioner-1x8-oz","Desert Essence Island Mango Conditioner","<p style=""white-space: pre-wrap;"">	Naturally moisturizes, leaving hair soft and supple.<br>•	EFA-rich Mango Seed Butter nourishes for a healthy look and feel<br>•	Tropical aroma invigorates the senses</p><p style=""white-space: pre-wrap;"">NEW! Nutrient-rich Mango Butter deeply moisturizes hair with a burst of EFAs (essential fatty acids) to leave it feeling smooth and silky. Organic Shea Butter and Jojoba Oil help enhance the condition of hair. Natural, tropical mango aroma transports the senses for a luscious, nourishing experience.</p><p style=""white-space: pre-wrap;"">8.0 fl oz</p><p style=""white-space: pre-wrap;"">Ingredients: Aloe Barbadensis Leaf Juice, Cetearyl Alcohol, Behentrimonium Methosulfate, Mangifera Indica (Mango) Seed Butter, Butyrospermum Parkii (Shea) Butter*, Prunus Amygdalus Dulcis (Sweet Almond) Oil*, Simmondsia Chinensis (Jojoba) Seed Oil*, Helianthus Annuus (Sunflower) Seed Oil*, Natural Fragrance (Parfum), Panthenol (Pro-Vitamin B-5), Caprylic/Capric Triglyceride, Lepidium Meyenii Root Extract (Maca Root)*, Macrocystis Pyrifera (Sea Kelp) Extract*, Urtica Dioica (Nettle) Leaf Extract*, Yucca Schidigera Leaf/Root/Stem Extract*, Citrus Medica Limonum (Lemon) Peel Extract*, Cetrimonium Chloride, Glycerin, Benzyl Alcohol, Dehydroacetic Acid, Potassium Sorbate, Citric Acid,</p><p style=""white-space: pre-wrap;"">*Certified Organic</p><p style=""white-space: pre-wrap;"">Directions: After shampooing, massage into hair and scalp. Rinse thoroughly. For best results, use with&nbsp;Desert Essence Island Mango Shampoo.</p><p style=""white-space: pre-wrap;"">Disclaimer: While Dolce Blu aims for accuracy on all products/representation such as images and information, products may not always be updated and manufacturing changes on packaging and/or ingredients may be pending update on our site. Products may sometimes be in different packaging, but quality is always guaranteed. </p><p style=""white-space: pre-wrap;"">We suggest that you read labels, warnings and directions of all products before use and not only rely on the information provided by Dolce Blu.</p>","PHYSICAL","","Desrt Essence Conditioner","true","https://static1.squarespace.com/static/5ab127302487fd2c665fa5bb/5ace4d7427d2866fb2ef7425/5afb1c66562fa7cf34812a1f/1527029216417/d_essence_019.png","BWA25313","Title","Default Title","","","","","12.00 USD","0.00 USD","","0.0022046226","0.0","0.0","0.0","Unlimited"
"/desert-essence/","desert-essence-island-mango-shampoo-1x8-oz","Desert Essence Island Mango Shampoo","<p style=""white-space: pre-wrap;"">•	Cleanses hair with a rich lather<br>•	Helps enrich hair with EFA-rich Mango Seed Butter<br>•	Enhances hair’s natural luster and soft texture</p><p style=""white-space: pre-wrap;"">A lush, tropical blend of Mango Seed Butter, Shea Butter, and Jojoba extracts cleanses and moisturizes hair as it nourishes. This moisturizing shampoo leaves hair feeling soft and healthy with a boost of EFAs (Essential Fatty Acids) naturally found in Mango Butter.</p><p style=""white-space: pre-wrap;"">8.0 fl oz</p><p style=""white-space: pre-wrap;"">Ingredients: Ingredients (Inci): Aloe Barbadensis Leaf Juice, Sodium Coco Sulfate, Decyl Glucoside, Sodium Chloride, Propanediol (Vegetable), Coco-Glucoside, Glycerin (Vegetable) , Mangifera Indica (Mango) Seed Butter, Rice Amino Acids (Oryza Sativa), Butyrospermum Parkii (Shea) Butter*, Simmondsia Chinensis (Jojoba) Seed Oil*, Cocos Nucifera (Coconut) Oil*, Olea Europaea (Olive) Fruit Oil*, Glyceryl Oleate, Natural Fragrance (Parfum), Sambucus Nigra Flower Extract (Black Elderberry) *, Arctium Lappa (Burdock) Root Extract*, Achillea Millefolium Extract (Yarrow) *, Foeniculum Vulgare (Fennel) Seed Extract*, Rosmarinus Officinalis (Rosemary) Leaf Extract*, Cannabis Sativa Seed Oil (Hemp) *, Hamamelis Virginiana (Witch Hazel) Leaf Extract, Citric Acid, Dehydroacetic Acid, Benzyl Alcohol, Benzyl Salicylate, Butylphenyl Methylpropional, Limonene, Linalool, Potassium Sorbate</p><p style=""white-space: pre-wrap;"">*Certified Organic</p><p style=""white-space: pre-wrap;"">Directions: necessary. Avoid eye area. For best results, follow with&nbsp;Desert Essence Island Mango Conditioner.</p><p style=""white-space: pre-wrap;"">Disclaimer: While Dolce Blu aims for accuracy on all products/representation such as images and information, products may not always be updated and manufacturing changes on packaging and/or ingredients may be pending update on our site. Products may sometimes be in different packaging, but quality is always guaranteed. </p><p style=""white-space: pre-wrap;"">We suggest that you read labels, warnings and directions of all products before use and not only rely on the information provided by Dolce Blu.</p>","PHYSICAL","","Desert Essence Shampoo","true","https://static1.squarespace.com/static/5ab127302487fd2c665fa5bb/5ace4d7427d2866fb2ef7425/5afb1c4d758d46de9022a877/1527029042951/d_essence_018.png","BWA25312","Title","Default Title","","","","","12.00 USD","0.00 USD","","0.0022046226","0.0","0.0","0.0","Unlimited"
